pubkey,ip,capacity,partner number,channel number
034a8b7d2605084569190894e258578f3f9e8b961d27fa6df4982811bc56af736e,13.75.194.120:9735,0.06500000,3,3
033613d280de1eba995c7545e93caf76cfba41bef88c2d6732a67ce06c168b3acb,124.18.133.220:9735,0.00495000,3,3
02c6973dce243870e7336d53ed344a5ba66f208d44280ff0ed7430d1ef87bd9741,None,0.00000000,3,3
032740d807964f967183d38d618b2cd4fb9a4a967587302fb9e165b2fe9e22b3f3,None,0.03253649,3,3
0397f5dc12effa6fbdb4cc55c11eb75100d859c7c000963ca7cd0993c2ad5267ae,217.69.241.156:9735,0.00572979,3,3
0396cbb6ad2d46c372693ad375e2b1cb22c5b83046b712cfb37319ae3d26548193,73.128.186.71:9735,0.00740000,3,3
02d27ca9fef3a5e040716e05ad714c4fc396be89f1dd3175a0010f82b8430e7d5d,None,0.00900000,3,3
0217a35cca69da48752ffbfc4f14947897d87c4d63ad92dbde2dab112ef72211c1,None,0.00140000,3,3
02bc0c25c333b0b46133ecb2e9600900e53b78e553c05a19f7affcd306d5dfc906,62.251.92.140:9735,0.01125711,3,3
03f810ac5ca2edf9e7908b4edf98411a26b555d8aee6b1c9a0a5ad62b9359aa546,81.7.17.202:9735,0.00060000,3,3
02096f17d75eff824c0bbfc1355ee1887ef00f745e2b63cb141921e3e4f16b7508,None,0.00000000,3,3
03f78684b49e125d73c1801b3529f7d663f08ae7e1dd5db416fe69d9cb47b1c50f,115.166.26.152:9735,0.00484445,3,3
027ba5217fecd12ebb621e51b88b8c9640cce659bd894f4c8e820e09173826fca2,None,0.00250000,3,3
03f88ce6b35c7f268bf0c70d87c616ea2fdabeadb0c830d02b126db8bebadf79c3,18.220.120.47:9735,0.03088804,3,3
02693980abbb235d6e0cf513a7d8b08a35dbdd00f3f0e1c43add27f734242438ee,104.209.149.181:9735,0.01030000,3,3
03b1b0bc14009d62d22050aec30d55759440978185730ae1430658d7299fe09032,None,0.00310000,2,2
03cdb7a3cecf17c5e1d8f8a65f55faf57aaf64005a091c8bd0fd7071653ce8aa8a,159.89.97.171:9735,0.00300000,3,3
03d9de9c6707d4dc631cbcdc66d6a76cb712b9d4519d105f1dad9385370600dd63,35.196.30.225:9735,0.00654445,3,3
02c0378cf7eb25a61739037d3050cd75f4586c2d42192efaf28ce27d01f918bc3d,None,0.00262134,3,3
039d815b1a5109ce6a5e178e30cf543b0a8bca14140e7afd737113b81822080130,None,0.00620000,3,3
024cc1fe421bb2de9f66b641ece94e0d9d0f100b4f7eeea56ab502a3b9d980412c,35.196.229.91:9735,0.00033304,3,3
03d4b06f17456c936c7b14a0ceb370581e8574946b8e4aef630e14a6eb8a178ea6,185.67.204.76:9735,0.00022000,3,3
038eef372b02686990f75d738ee397c137893c3ba61c552902f73f93433bc501e3,130.211.127.125:9735,0.00500000,3,3
02ca2df9248933f4cdb220b78f097e2259df071765af6489ba13df23a95d7bb9c1,35.231.66.12:9735,0.00035000,3,3
0233b1184e6ea72af9f39e85f20e5051dca171261c324ba3316ba35af0d041ef2f,45.55.55.22:9737,0.00060000,3,3
029d96cd39b20f6cb966922a2abf2200af22267e40a002aabba819c6e70e233138,45.55.55.22:9736,0.00130000,3,3
03a719acf4174e713015591d895ddc0be90a47322877e76bd59bd29370515f671d,45.55.55.22:9731,0.00069999,3,3
027f208099c775d7e16f2f6a8d81a3ae2a21c0e29530b39e07780f5be369060ee6,45.55.55.22:9735,0.00098000,3,3
0234f05cad1f9055929554731ec10d963f3bbd7df32fa9effcda4551394404ff86,178.250.90.110:9735,0.00035000,3,3
0316c4d80b6fd6255e50a8f790b0ea889e5fbdc99dad26e9bdbf98e3fc0086acdb,35.227.18.244:9735,0.00335600,3,3
023f1125ae4b6dba7ec047f4d809d0e0aa7232029cd3766c434514dec747535c1a,2.205.35.232:9735,0.00562984,3,3
0205cde0d3ee57d7b580eaf7262940c55ac0c02a0802149777304d1d1858154e9b,35.196.79.202:9735,0.00050000,3,3
02aa40ca5a360cf9735da325d03932025a9940cb8689c96d0479152ba301259893,35.231.94.194:9735,0.00107470,3,3
035a71a8d2e36f5ff894fd6f97225a493e0cdf013c60c3b1c6992be19bd901a9ca,176.107.130.62:9735,0.00507000,3,3
03352f88f271b0f15b0d1d2e0660bac75254757132d1dfd06166daffff661f6a33,176.107.131.241:9735,0.00700000,3,3
0394b6bfae6e1134487561d1040360748ffe7a26f983f193776c8dd7b541a97eb7,35.190.158.53:9735,0.00546445,3,3
0281dc59701f94080d6874590b81dc8a6d0b50ff4913d75d7a7d1ed98e96d415b9,35.227.70.4:9735,0.00240000,3,3
02e8334fcab092f496bce7421e8d711d41cbbfef0429bb30149784418df53dd1b1,35.229.70.124:9735,0.00130000,3,3
036e7f244372b2338b5df59aca60b88fdc61185cb5ebcbe9e4072e44b7b8711744,35.229.47.219:9735,0.00300000,3,3
0299a2afe5137f52575e10260c0deb691d6dd6aa3cdbdc59b2c0e58d0ed3407f47,95.208.146.17:9735,0.02064452,3,3
0209bdfaaf68523dbf1461288d767ac589cd455e4373092e9dc81d13929cfb9eb0,35.193.42.165:9735,0.00564445,3,3
03647aae6bc9bcdafa269270a9ba04a0c428738556a1951093794b57b0758db10b,35.196.27.191:9735,0.00822000,3,3
0329e41996f9e314600ef72e373981194eb2aa48474cbc244f883bc87b7db32591,163.172.174.151:9735,0.17727216,3,3
0314dc1c496290a33f8fba3e78332418b1c136d9fb2a14d4a181e3cc9a653ee2f8,159.65.71.195:9735,0.01398500,3,3
038bcc6471941c7d6c14a8ce5b7159d8f73a3a0bb9a93e8896bcb892e14552658a,83.162.155.18:9735,0.00320266,3,3
03c3d350fcab6459282bdbe07eca7af0d3c57ecd099a6bb1367fe57fad70552301,35.196.60.154:9735,0.00497493,3,3
031ce0855f01111c12daaa2cb1e12ca2cb3ed511332423cd04b50322be19805f7a,35.190.138.4:9735,0.00468445,3,3
033330bb74f37edfb72355b47faa2962501aacfba23ace774ac02a9cabd2f67767,35.196.41.61:9735,0.00058600,3,3
0256c4eb4c563ab602a46431092635fdcaaeeab21727ed92241412ddd4a5c2814e,35.195.6.96:9735,0.00126000,3,3
0297bab0d86a08db807102f4e79e5639eb44dcfc914476051fb3e4057ae6772d00,92.111.70.106:9735,0.00304000,3,3
03e6002739525abd6de8514e714f526831237f3793f399883e37b01b25ce5fecc9,35.196.64.218:9735,0.00030000,3,3
03adcc6235770cdd2dc3026f7f65349f0aba35756056a0511144905bdea6d55b3c,35.185.36.26:9735,0.00106000,3,3
034d6f8214a3544c6a1fe249edec844c45c3fca1d33d814bdbdbc1b720c9210dbe,35.185.89.225:9735,0.00024000,3,3
02cf8103f0abef277252b0d8f11d8e5f53d5697d81f956e0c7da083b0604864aad,185.86.15.24:9735,0.00320000,3,3
0335803a86550f9ca25e9873025de6e8cd8e7e33a7a39085d75cf2c75887e6620f,35.196.36.59:9735,0.00071999,3,3
031c54632e084a3fc56831b85b4431a10268fa9d92dd3fb4a3c02154e0795a6e07,13.59.238.218:9735,0.01670000,3,3
022f0d68ae1cf0981ddc81313f3373945bd21719b30d1ae106bd86dafe46b6e523,5.88.182.182:9735,0.03076442,3,3
03f775915ced4f14da60820a3950f9544295fb9934bcd94d9852bc48053a5a5453,163.172.157.16:9737,0.00000000,3,3
029322a692e1398a0df619495d8187764c5c1220bbcb5e850150bfa669ce4eacf2,35.190.144.208:9735,0.00144000,3,3
039437e5ba3cd7168394d08fd1e423a613084e3d30d31d8069a6ded0921bc5b6b6,178.235.204.182:9735,0.01515000,3,3
030f7890a6b5d5805637ed73c3c0de4f0194651ba3ea03849d176bcacdc3fa1d8d,94.214.185.162:9735,0.00278000,2,2
0268060d84ce14aa28cc45fa21fabee811c39c63cd0b448b5955ab705839637784,75.174.196.255:9735,0.00300000,3,3
03b999d58a4d5b7f969d32ceec1a5fe119a0428918c8c88a827f2284c04b51f5a3,35.196.87.5:9735,0.00045000,3,3
0347cfef9963c601b84366b86c979a8128a45b73c95fca7499bcf528e6063dc21a,35.227.100.192:9735,0.00352000,3,3
0249c4b0a4240ab4efd71c276916da671ae8d957d594d83075e5bc3439f3c17801,92.78.69.157:9735,0.02020000,3,3
0247f18ca4329e56465891b07dbd16f5ab5dd0f8bd63ceb288734e46e1b2cecacc,35.231.244.146:9735,0.01606000,4,4
02e38f5d5af2a14bfdaa934dbfc0d38a7d46a8a523a8f24b787c7d00c257148201,35.196.223.137:9735,0.00014000,3,3
03ae9ee8fd5eeadf8266517f9131f72452ae5e970e1e6e66568c6ccf3be878628e,35.231.241.63:9735,0.00033000,3,3
030445615b8276801f4d28d7577db71d89116300d3edf3df756f4b3eaa75797db2,45.76.2.91:9735,0.00238099,3,3
035716176a55c5093c22d4199c811754313539a7149932cb07eb88a2419cb74ef2,92.111.179.34:9735,0.00145734,3,3
02267f6f4dbedb8bd75b81b4595dea2752a383b0d808b4fa0d2122b83b28f33ae9,5.135.156.14:9735,0.00300000,3,3
03afccd7d47b50775effcac2b0f7b2a6facb1ac19a2c3ccf4418d08be04fc0d297,35.185.44.11:9735,0.00104000,3,3
03cb9d3ebed6d0dea0d3b284c59e001ad87b1aa7609017ea7ae743c6d370f75285,35.185.109.51:9735,0.00058600,3,3
03aebd72b7100abfff9b6787b70ac6c37d089dc617537126a1ad10566744cd4c60,35.185.44.52:9735,0.00447945,3,3
0359f8f0238b1cd90ed9bfdbe855fb7a835340334657f0fe8d04a7165253f02a01,35.190.188.198:9735,0.00033499,3,3
025866fd12f9e98621a9fb42cf3b5be7e9626cff08a5e01fc3e78c072efd170b50,None,0.03547198,3,3
022bcd7248336b3853aac0c2a952cef25ec8ec53a79a5bd39a984b5be41c29f8b3,35.185.43.240:9735,0.00013500,3,3
038b5a58ea71b6342912bc6af825978136f1dad43d15657ae1e5fccd227421fe4c,87.65.68.225:9735,0.00125136,3,3
03003ad21e96c797cbcdc4575f2b5b5110850cb6df3cda27eda339ce34c1d574e8,35.231.124.50:9735,0.00302000,3,3
02ea68009a845e282a7b95812b914883db5e0425eee5dce0d4abaae14e9225c2cf,35.196.48.245:9735,0.00027277,3,3
02316000fd8baccf0ea45cadea711663feed67b68997de307e878441be7e9de34f,24.7.108.83:9735,0.00140000,3,3
02267c52832e6dbe52781d84ae24b391923270b0c916f68004a8f694106b18ea2c,80.211.252.216:9735,0.00071500,3,3
03efedc85bc84b73f8a11feb63e0beb7fbdd1870fc513224d26bfb973bc13405af,35.185.77.29:9735,0.00060000,3,3
024b8019795ec753fcdb1eb21ecd319bfab6a8b05e017f357dc5f052a181fb8c91,186.19.136.144:9735,0.01800000,3,4
02aa5def072fa293ef84b0b38ad7b7479fb53fbe264ba8280677231412fef3cd23,35.196.112.65:9735,0.00004100,3,3
030bf8768eb4efbe634c7fe46f6d9b275afdcb5c0ffa2ca42a9094b6424964fc7c,35.231.65.238:9735,0.00120000,3,3
03b96f8610ecc0b282306231c2e5da30614d5c1f142979ff064f10de4fc1a89752,91.121.221.212:9735,0.00261100,3,3
0212de622e95745038c220d1b250da18422e953ed4e587430014ce1f8686c02dd5,80.211.252.216:9735,0.00700000,3,3
035d7a8d4b66a8ca410df8dfcf9b207c6adba79ca164a8ef657bc60795cdbf5d1a,35.227.43.56:9735,0.00207000,3,3
03a86fccc80e9f9279888dff3c0464d55595623cb38a185e70f5daba6eb7e2fcc0,104.196.71.72:9735,0.00022600,3,3
02500d046950b893587a79fced434da6ff09f5e844b6e8bc290397eee3897eeeab,35.231.106.225:9735,0.00203500,3,3
02b147efe9b994204714f00a13afc78564f5e550054ce8ed66bafc42816edaf436,None,0.00185000,3,3
03e9d67a86532e644b73ae2486c3fdb880c86a39dbcff4191e6f2c11d3b19271a4,190.190.191.187:9735,0.00080102,3,3
03a18e8d60df68e1fc480d0b4691a86c74dbc032583eacbedcd9b844b5de52b28b,35.185.106.143:9735,0.00019000,3,3
037cc080c5dc8f93adc60ef89b5fbc5d83bbafa931888aa47c8e5a08de6f35d6b5,24.4.4.22:9735,0.00287515,3,3
02372d6187ce4c9830db9399c0f9937b5a6b34de6537b32c478bc044577a98e57b,35.196.195.15:9735,0.00018500,3,3
024a549e096f4355073e3a2712a10c5a773e48bd21a7d2ddef71639481008ce811,None,0.00352222,3,3
0245d1fbaa954a79417cc45b12cc2f2ef84fbc84e8e03147109ef17b0f483de184,191.17.193.145:9735,0.00496170,3,3
021779d56f6992431e959991a664d678a2f41054073adb48c5a351d791c9cb0781,212.51.132.226:9735,0.01622000,3,3
028a42968505722b7b497f230b32b82f710e2c8e937b887a030ad924b28e515b67,35.229.22.7:9735,0.00022600,3,3
028a83341af7631d56e68ded06d3e28e407ff100dd3b2362680f9e42a26c3cbf4c,35.231.6.148:9735,0.00126760,3,3
02489fabdf9491c21e7c5e33df0f1344835546f8c0680a12c739bfcdc1a04d93c9,73.181.185.197:9735,0.00062000,3,3
02df404c8ed29e9766d6b820e1045d6be77da1a33291c3d19535b1eedb3a7c355f,None,0.00066600,3,3
03a082c364dc3d8ee8dee152f803e67904a388251c43fdef4330fd7eec6291d5aa,31.54.38.94:9735,0.00755000,3,3
029441be72bfeef4bee881b44f52a601726e5be7c5d6cf9bb8f4f20123ea524ff7,None,0.00155428,3,3
032951538e4d03a1091330a04fb53d007813daf92462302bf14b455b3e6f239d58,35.229.37.191:9735,0.00024000,3,3
0386e31ad6a9e8ca07f4096fc303d0823d71109614d14fd5db0b53531ef6b47ee2,146.148.54.236:9735,0.00044000,3,3
02f8ec1f1af70dcbdc49fe821ddac8b83211f5f47174911a79460db41cc4b624ec,188.138.1.222:9735,0.00123000,3,3
02a90ee457ad397e5e882780b1fa0d109c3b66479d38e7682f5ee75fe995800f8e,84.202.72.98:9735,0.00098789,3,3
03d4aa52d79c782d4d930c3567fa512ca10f02a028fa0ae4965f21a3a11940d809,35.227.40.13:9735,0.00009000,3,3
02c6122718fcb2ed83078f3d2615807da33879d81f344b52265fbd1b3992941cff,155.4.191.115:9735,0.01550000,3,3
02903278ba878766449cc33b94f295d1f1cf0ce930e573447015c1534714ef3f2e,None,0.00222207,3,3
031feee8045899c658eec2b6f2f6da6e4bdd7baabdc61bdc017761577342fbd011,76.184.81.28:9735,0.00024000,3,3
02ce7adcbaf97f78592ffeabe71bf75e41a20fa15f255a4def2aeeb8297966f78c,183.177.138.238:9735,0.00056100,3,3
033ccad7e8ca762a8a4f161e3c43c56fc67ea8f53e2bb54de7f3f88f58279d360e,None,0.00256922,3,3
022851f02f75be8ce087a150a28805874f88bd785b84ca3f3be9e7036499d110d6,173.46.65.8:9735,0.00083234,3,3
020abce87fb0c6c000e6a1da3042bda538fcb20a10b3fa2824587f00e605711f5a,35.227.91.175:9735,0.00297734,3,3
0218bcdf5e678e49f0fb143fa55fcf1d19931bf34579e9b2847d9fbcd02c38078f,178.24.207.22:9735,0.00022000,3,3
0254b90ea1c7c7c2bd9baa2a9a3609e7bc70d9a938dbde24892fa8d7d16b5d4cef,None,0.00012600,3,3
03c0b088716d3086edfd7038a61a520a4d469d830cfd05e4b24725293a307992de,35.227.58.46:9735,0.00142284,3,3
02ada0656847603d0b22dcee5158c3404eb40035457953407ef96a017cb45cfc91,35.196.146.15:9735,0.00205621,3,3
021bf71418e2c6c7545b0a871c6567a0b8b685e6c53d835d32507fe930e1145e6c,35.196.243.82:9735,0.00293395,3,3
025194ee11df41cb6b4478aa76a94ccccca02742256342a454072a5d0bd1977460,35.196.211.66:9735,0.00060000,3,3
02f29feb1895b28ddd412884dc4bb2d459ea0f643dbd591965d352b3f736b804a0,None,0.00301234,3,3
03a8f310c015f5a0b7518e6035896b77e524293a7010739c0c4a054f2c4886c1c9,35.231.2.209:9735,0.00196234,3,3
0266564e26bd0a2f78b7692d0d9ffd1e0642251f4876100492e44cf1a688904e75,35.205.203.42:9735,0.05102345,3,3
0373b793237a96e9c8532c8cf8bb8be5a42ad8f57b6fc24172e648d15ddd80fe08,35.229.85.30:9735,0.00402345,3,3
03310493a255fee32d97616d5845644fc286c48f85875e2c216a33f5dc910d7850,35.231.16.75:9735,0.00205555,3,3
024508e432956be7bb07a5bd726f20ef18c9e7bfaff9abe7f5802d1a4910a86d35,81.131.143.202:9735,0.00110000,3,3
0215766777b7d8f80c64d27126ec4b985e5ad1049e8ecfc0069a915bdddfa7b7f8,35.196.96.116:9735,0.00007500,3,3
027892accbd1d40179ba32023cf5b3224fb2ba0ff88879bc218b34e02df8ec2c77,5.189.147.80:9735,0.00044000,3,3
034593537dc19047de45ef90ec22b83243b184df595a613883fea6542caf39a656,173.249.3.25:9735,0.00453100,3,3
035c5140cc8efafa4fb97b0759de6b24249d716f565eb34dff6eb3ae14b4c5f961,35.231.20.210:9735,0.00031234,3,3
02d4174324b8ea91d547cdd17f31d30fba419122e5552252e8044614c275a60dc1,173.212.254.206:9735,0.00007421,3,3
03d79fa302d7276885b6a5ea418ac9e7ccb6f12f93e0901983e6f3cac205b4298d,35.227.55.52:9735,0.00030000,3,3
0312c53f40de91c5a1a64126a0f205116d4ce397ebefdb58e7593ac48e47070dfd,35.196.117.243:9735,0.00023100,3,3
03fa0ef0845dbc299739e62c06e34aefda5b0a2e6ab3f6e4ca33f776ea12d7a3d5,173.212.248.237:9735,0.00004284,3,3
03617110be362e43a7445941970637d710eb46486d8a59dea76f7b611d524ec364,35.231.47.52:9735,0.00041050,3,3
027c1755e7c8e82dfff623b2e7c5fd7f1b5e17d1fe8bf7719bc2858df00a284bee,77.252.195.119:9735,0.00171100,3,3
0200f060968b4b90bd8da87d62c4c6d08f2d1a91dd18ca5c3b7acd9885f2b23745,None,0.00401050,3,3
0211ad124eaecaf2b223bad2f5381e81b3639f2a652b5aa7a0ceffc8593931fc30,47.184.129.94:9735,0.00003200,3,3
02218972b752f42602291810b1e9c0ed2df72abcc04c9b4defc5d4d444092d20d9,173.212.229.93:9735,0.07017430,3,3
035812eae2ac23cf0b154f125856aa4d56bde452aa24a67a41667cb519cfdc18f8,None,0.00394000,3,3
027e7aa840ed3c61d1685b74601bd037d86b5dc4cad6a7d5ce24f58584e8c770ef,159.89.239.123:9735,0.00032100,3,3
0366409a4825691770ff218af75359167038ef66957344a67d64c4c71659d9f707,188.124.218.252:9735,0.00110048,3,3
03456c38eb93de16adf2555d5b3cf7030ce2537bac453db8b04020bb74ef845470,173.249.3.2:9735,0.00041050,3,3
03e6185b11e21660a3ee02bcdb402042e4ade1757a3f69550bbdb262d9d075ec2b,173.212.249.90:9735,0.00004284,3,3
023e5aed57c54375c61c033405fb01af7702a07ecff185cb19b02b79984ddf4e75,79.143.178.12:9735,0.00004284,3,3
038fe44b4159e224ecbd92a8c63c24948a807d39c08e2d4aaacb77d27d38fd92ba,35.205.148.13:9735,0.00024050,3,3
0388157a19ed80015b64bf9cd3cbc3c3c4492822341ab7813c7f9c0dbccc08fb26,173.212.197.45:9735,0.00004284,3,3
02d4531a2f2e6e5a9033d37d548cff4834a3898e74c3abe1985b493c42ebbd707d,35.195.234.115:9735,0.00411150,3,3
03397f996a69f58ba4fd3d20e21daa36ff3be3c3624c03c96f127059c4ec73d15a,80.241.212.146:9735,0.00041050,3,3
028aa5a991a2acf33da91674fe062219b640e5e57d77a48de6df3c0d30be22b05b,159.89.196.140:9735,0.00061234,3,3
0265689e7fac095fbb00fb3c4092449039a663499c9438fbb11842d102e39ee12f,91.121.133.13:9735,0.01203092,3,3
02cf007fe65109016491999b64f85d7d7db5a09b902f0a83f03a82ce3789c78233,178.62.208.226:9735,0.00103879,3,3
02757ceb278bfc11c035c14b734af441c50101704f49763c3c3f01e9631d7946f7,173.95.130.175:9735,0.00234383,3,3
032bdd51452d868b343bbd5e2fba5c2d223c1963b57eaf2366e17a314ca06d798d,193.200.241.39:9736,0.00279999,3,3
025f2cf835c0ca58be159e32e476a2386d8100d97fabf97e144e8e3e3f4829643e,91.190.22.151:9735,0.00202284,3,3
027f3ee645c11ef3183cb6f929274baed13990e812d157866b4e41c2bf14e352de,34.240.200.0:9735,0.00202384,3,3
039e47f4f9049c04fb4845835443f688a9f2a9cb8498f4838441c08cddc9a33c8e,81.204.48.135:9735,0.00081149,3,3
02657f2396318748bcb8939a928333d8eface7ac3a28d25b74fab71c415ec3da53,176.107.129.124:9735,0.00065050,3,3
03ee2b2492bdc1b265a5f4a009c8491af33e428f01295385757f2f44bdd3709922,109.70.3.226:9735,0.00648124,3,3
03ad10cc5d973dbdcda6bb98c338d7d0077efb1aa1fce94acb500dd3bf7b59e6a6,65.184.137.166:9735,0.00200000,3,3
02ad411014bb942951d30cef65c6e99aa66f05fd383d25748f78782f07f32f8fb2,88.99.150.239:9735,0.00003250,3,3
02a0b3f4049964e02cc5f31b479f2fbebb70941377620a5451fdc7edddd3bdf443,178.62.85.122:9735,0.00331050,3,3
0217868f504d0e2dca129a2d5e5385cdd3526c871286db96c4bf68f3c2a4d0d98b,178.62.250.209:9735,0.00160000,3,3
02d744fb31bc5c76b3a812ea8172684ca88c180cd6c62ba96c790a82370a5c80b3,178.33.142.192:9735,0.00031050,3,3
0297c92eabb53231b9fb48100b9550227eb66c04b9e74f5b86431019bbcd062685,89.212.17.215:9735,0.01900000,3,3
03381d03415d45d91c342752ec48d6ae77b7bd676c217d9233e4acb3f207b966d0,159.203.72.87:9735,0.00070000,3,3
02ed03536fa441555a896ef236ee8f2083f80473834b1f02dfd4acde6b64b3711c,36.75.133.131:9735,0.00400000,3,3
02527795f11a8ca7f9dc73b9a69fe1bfe824597f7a67d25bb1ecd5683f2763e54c,None,0.00030000,3,3
03ace925c1109558feb4beb1c45be993e37299517e9a28b0b7d0c1ff3adaefa9da,None,0.00950000,3,3
02d4079fbbed8f92d4eb57712dae93c9df909a8fe876e771b8349380c2c08da37f,None,0.00601000,3,3
02a5487cab84e33cacf424633e7520cfb3fce51aeaab41942ab01e72fb49d166f6,159.89.143.124:9735,0.00450000,3,3
02b813dcf53442e2ba8ac0b7911dc31ab0b62fda5e55b30388efb6c39a8ee54d3c,76.93.137.43:9735,0.00690000,3,3
03a8a96a65ee19b7add42800d777c3eaf4b1ea133e63f2c78c9f254cd4faf0aca9,85.10.203.142:9735,0.00600000,3,3
02aeb693e2dfb2f890c65dcf27e6eb7d52dd3e4f7b74ce5fe646675793625f9b51,202.84.20.11:9735,0.00032000,3,3
028501e256154aa4aa513acfc1ca498ae3e9f1a305f5c79ec0918b67ebbc78a796,None,0.00005050,3,3
03095de5cd2e615ab6f445d7b956044b77bdd8d37a6e1a8ac67e76e4f0637a19ba,5.102.145.73:9735,0.00133000,3,3
03db669c2f2a3d596c4b2110e6334a147e80019d37bb8c94707aa7751b8e9756d2,81.98.115.66:9735,0.00041150,3,3
028e5a8e86540f703e1f58880d35d1e318a54c27d84ec1edbcde04a78ed4469a1e,148.251.53.235:9735,0.00760000,3,3
03388e868e91fadd6a671281dd9cf5852fcfdd7eefcd7acad069d49e627ed85867,37.59.44.69:9735,0.00222200,3,3
03bd3466efd4a7306b539e2314e69efc6b1eaee29734fcedd78cf81b1dde9fedf8,None,0.00247200,3,3
022e74ed3ddd3f590fd6492e60b20dcad7303f17e1ffd882fb33bb3f6c88f64398,None,0.05000000,3,3
029e536db01d310948bba46d8563ece3b2d92b41059ceb5a6454d1cf9466f9d2b8,None,0.01500000,3,3
02f9c890f1bc40a3cb0e38c7d7aab3fc0fe082e3f7f30b4eeec2af1a45d56da24e,195.181.223.123:9736,0.00500000,2,2
03b30a362a02bff3bd17798be65215f46dab2132e75b2bea6b5b72e7bd7350d433,None,0.08153740,3,3
033d7f6c4d5000e4e26c1e113a81225725877dd17d1cdd69c3c735856d96f446c1,195.181.223.123:9741,0.00500000,2,2
029d1fa12f4dac286191709037102700c40b8eec6a449af53fc6a7bd8dfaf58c4c,195.181.223.123:9739,0.00639999,2,2
036665c77a6057bee48b447bb57a06284c895406f4faf773dbea7f0daa120774c1,None,0.01253455,2,2
02a904db28e4c45e5a2b9073191b23bc9af8c19199eb59075f1624a39908508f34,135.23.237.102:9735,0.00410000,2,2
03006c6c112e6926f7de9047dfd0e65b79c0956c388f6ff41c5bc7f067d7b07c98,178.128.192.21:9735,0.00900000,2,2
020fb60c82415a6e25174ae0813f7f5315061c856e81f471fba063dfaefe54ea5a,None,0.00300000,2,2
03248aa461ccddda04e30dda8ec94f0c70bdc12ca2494dd91d0e11e396954b1ba7,62.178.25.126:9735,0.00440000,2,3
03ea8199ea26971ee3fdb00a32ab54e55172b13f2f723f07f5b81b8dbc9911d3de,146.60.179.253:9735,0.00163521,2,2
03a71a19db76292f9d691d8b720dee8047457df1db087f06bce4a3931fe48851b1,96.95.112.236:9735,0.00064756,2,2
03182ab199ff26ed5068b8d9a3f28ab6230a43c4a67ba777e60e805592298f3b60,82.48.227.22:9735,0.00637500,2,2
021089f434244e1357d6a0ec5d1a53f09c30a07acb0be6fb37e79be67eb4c68c32,None,0.00328033,2,2
024ddf331631220db05b1250225a5bb94580b3818d7f844ad2c5946869c6f5f9f3,94.135.231.132:9735,0.00335417,2,2
02ab70e0cf8cd0b5d4989de556d07d1861f3fa2fdfd1885d746a21c499eb85f8da,None,0.01000000,2,2
03f62643c4321127da9fee59bb87dd572a4be604e42f94b33ec29dd8fc0b181444,108.213.203.39:9735,0.00091961,2,2
0215d32150103348ac7c1dc7efd4415c90dc3cd0b7bb92d3c43ab3e8b790032f64,18.216.159.148:9735,0.00750000,2,2
03b5512ffedd43a66f3458417ad6bdf4eae0f2ae081e64c2d8554ad4de4f6deabe,188.195.103.164:9737,0.00550000,2,2
02558ed8bc3e333198692f2fb37c11916ea330cd7f5c7ff7e82d700a2e99563bad,5.9.61.116:9735,0.00600000,2,2
0223b36a4278dbb22cab1f5dcdf6943e70a909de87c43edf201b6b5fe2f0bfc5c9,88.3.220.164:9735,0.00743366,2,2
036f5358e347d33d15a61ef66c5b79b23807110dc6855a76c2e882cc9cfe1f9f03,52.212.38.27:9735,0.00746019,2,2
028cdd87b6f8f38d98c8a6b9bafedcd2907f68943991a4a3e7b9877887252cb692,46.246.171.187:9735,0.02124445,2,2
03be15782694d2c88f365a588d0ae026cea79eff55baf890695de30d2ad1a1b2f4,35.227.84.48:9735,0.00566826,2,2
03057dcd2f6df863a7b4163ef6f09763e2f3aae7abc41dfe0e11939fbdcef43abc,None,0.00304000,2,2
038c26bb60b44c0b64a79d5e9c0efabde0bbabf08356622c7cfd5e6e4d9f2151f9,13.77.176.92:9735,0.00000000,2,2
0321d586e0165cbde2df4a67378fcec5e941d87f18dfd4a67893329958099b7272,208.110.80.34:9735,0.00120000,2,2
03d4d48ecccfe3f6a062f9ea3d948109ac008f4fdf8579607f20259eea1613c807,46.227.247.133:9735,0.00290000,2,2
024beeb81499eb268415eda510da4b7826c086546dea4147efe64f04c53beda13c,188.86.70.228:9738,0.00919846,2,2
03fd271d2e9187a12734d544c9b4288d39dc994d7083339799650aef7c22b6eb3f,128.199.173.181:9735,0.00899296,2,2
034412f001b4deec7644ba0ce37d7cf344f3d5e2301668461f02e6fe24dd883297,24.127.178.173:9735,0.00900000,2,2
033401a6d1a5ac4ac54a0a45b6f87c871ec897c46b9dc925f1405026a0e013508c,80.8.35.122:9735,0.00048642,2,2
02d63515427efc078c884aa6bc15c1a22bc84880f81aac83ea5990df603b8abffc,None,0.01100000,2,2
0352a1fb767cbea6c6481a01c79cac836504d5a7a0a21ae4479837eec3e1fb9a94,51.15.138.22:9735,0.00070000,2,2
0207d58b94bd3946bf7eb8c27cea6cc29d147485efb33f284894e59062592f398a,109.230.21.40:9735,0.00172708,2,2
023949bf0497f9812a1b6d7cd38badef59f159a58032891072ff718969dc7f2a11,67.168.163.85:9735,0.00831129,2,2
032260c3b64b471b7eb0630b4af5d07ca94ff4e759573cbbe1bfb25845c375ed6e,203.150.176.85:9735,0.00698229,2,2
